location,mintemp,maxtemp,rainfall,evaporation,sunshine,winddir,windspeed,humidity,pressure,cloud,temp,raintoday,raintom
Witchcliffe,8.2,16.8,2.8,NA,NA,NNW,26,72,1012.8,NA,16.3,Yes,Yes
Witchcliffe,10.4,15.5,18.8,NA,NA,W,9,84,1000.8,NA,11.1,Yes,Yes
Witchcliffe,8.1,17.2,13,NA,NA,SSW,19,83,1012.2,NA,14.6,Yes,Yes
Witchcliffe,10.1,17.6,4.4,NA,NA,NW,13,66,1020.1,NA,15,Yes,Yes
Witchcliffe,8.5,18.3,5,NA,NA,NW,7,70,1022.4,NA,16.1,Yes,No
Witchcliffe,11.2,19.2,0.2,NA,NA,NW,26,66,1017.3,NA,17,No,Yes
Witchcliffe,14,18.9,3.2,NA,NA,WNW,22,70,1016.8,NA,17,Yes,Yes
Witchcliffe,13.6,18,2.6,NA,NA,SW,11,59,1022,NA,16.3,Yes,No
Witchcliffe,7.5,17,0.2,NA,NA,W,13,87,1026,NA,15.3,No,No
Witchcliffe,13.5,18.1,0.6,NA,NA,WNW,13,67,1023.2,NA,17.5,No,No
Witchcliffe,10.8,20.2,0.6,NA,NA,NW,20,75,1012.9,NA,17.5,No,No
Witchcliffe,15.9,18,0.8,NA,NA,NNW,13,90,1010.8,NA,16.1,No,Yes
Witchcliffe,12.9,18,16.2,NA,NA,NW,17,98,1013.1,NA,15,Yes,Yes
Witchcliffe,14.1,19.3,31.4,NA,NA,NW,22,90,1006.2,NA,19.1,Yes,Yes
Witchcliffe,11.9,17.1,24,NA,NA,WNW,20,62,1010,NA,15.7,Yes,Yes
Witchcliffe,12.6,17.7,2.6,NA,NA,WNW,13,67,1016.6,NA,15.5,Yes,Yes
Witchcliffe,11.7,18.7,1.2,NA,NA,NW,22,74,1013.9,NA,14.7,Yes,Yes
Witchcliffe,11.1,15.3,7.4,NA,NA,WNW,13,74,1017.5,NA,12.7,Yes,Yes
Witchcliffe,12,16.9,4.4,NA,NA,WNW,20,73,1015.4,NA,14.5,Yes,Yes
Witchcliffe,12.7,16.3,7.2,NA,NA,SSW,20,63,1017.1,NA,14.1,Yes,No
Witchcliffe,6.8,16.3,0.8,NA,NA,NW,26,69,1016,NA,14.6,No,Yes
Witchcliffe,12.7,13.8,10.6,NA,NA,SW,31,66,1009.4,NA,11.8,Yes,Yes
Witchcliffe,7.5,15.4,15.4,NA,NA,WSW,26,58,1015.4,NA,14.8,Yes,Yes
Witchcliffe,9.7,16.6,9.4,NA,NA,WSW,20,65,1019,NA,14.7,Yes,No
Witchcliffe,6.4,17.1,0.6,NA,NA,SSE,17,72,1023.3,NA,15.4,No,No
Witchcliffe,6.1,17.6,0,NA,NA,SW,13,64,1024.1,NA,16.7,No,Yes
Witchcliffe,5.6,17.7,1.4,NA,NA,W,13,59,1025.6,NA,17.3,Yes,Yes
Witchcliffe,8,18.5,5,NA,NA,SW,13,71,1028.4,NA,16.8,Yes,No
Witchcliffe,7.1,18.5,0.4,NA,NA,SW,13,60,1028.1,NA,17.7,No,No
Witchcliffe,6,19.9,0,NA,NA,N,19,50,1022.4,NA,18.8,No,No
Witchcliffe,5.6,20.6,0,NA,NA,W,11,68,1016.2,NA,18.3,No,Yes
Witchcliffe,12.5,14.1,3.4,NA,NA,SSE,20,99,1009.5,NA,13.5,Yes,Yes
Witchcliffe,11.3,17.1,38.2,NA,NA,SSE,19,70,1015.2,NA,15.6,Yes,Yes
Witchcliffe,9.8,15.4,1.6,NA,NA,N,13,76,1011,NA,14,Yes,Yes
Witchcliffe,6.5,17.6,8.8,NA,NA,SW,24,60,1012.4,NA,16.5,Yes,Yes
Witchcliffe,7.4,18.5,3.2,NA,NA,NW,24,61,1006.4,NA,17,Yes,Yes
Witchcliffe,13.2,17.9,3.4,NA,NA,NW,33,66,1001.5,NA,16.4,Yes,Yes
Witchcliffe,13.1,18.3,7.8,NA,NA,WNW,33,70,1003.3,NA,15.7,Yes,Yes
Witchcliffe,13.8,19.9,4.2,NA,NA,NNW,28,66,1014.5,NA,18.2,Yes,Yes
Witchcliffe,11.8,21.4,8,NA,NA,NNW,24,63,1016,NA,20,Yes,No
Witchcliffe,15.1,19.3,0.2,NA,NA,WNW,20,84,1009.1,NA,13.4,No,Yes
Witchcliffe,8.9,17.2,14.6,NA,NA,W,26,51,1023.2,NA,15.3,Yes,Yes
Witchcliffe,10.2,18.3,1.6,NA,NA,NNW,11,81,1025.9,NA,13.1,Yes,No
Witchcliffe,7,18.6,0.6,NA,NA,SE,13,59,1022.4,NA,18.2,No,No
Witchcliffe,7.8,16.5,0,NA,NA,S,15,73,1015,NA,15.7,No,Yes
Witchcliffe,7.3,18.1,3.8,NA,NA,SW,11,56,1020,NA,17.2,Yes,No
Witchcliffe,6.3,19.3,0,NA,NA,N,19,61,1015.4,NA,17.1,No,Yes
Witchcliffe,11.4,19.3,5,NA,NA,NW,26,55,1004.6,NA,18.2,Yes,Yes
Witchcliffe,11.2,16.3,26.8,NA,NA,WNW,31,78,1000.4,NA,14.3,Yes,Yes
Witchcliffe,12,17.5,22.2,NA,NA,W,17,66,1015.5,NA,17.3,Yes,Yes
Witchcliffe,10.4,19.3,1.4,NA,NA,NNE,19,66,1008.6,NA,17.3,Yes,Yes
Witchcliffe,10.5,14.3,37.6,NA,NA,SSW,28,92,1007.9,NA,11,Yes,Yes
Witchcliffe,9.4,16.8,44.4,NA,NA,S,6,53,1016.5,NA,16.2,Yes,Yes
Witchcliffe,7,16.3,2,NA,NA,WNW,22,80,1006.3,NA,12.5,Yes,Yes
Witchcliffe,13.7,17,NA,NA,NA,W,28,58,1008.3,NA,15.8,NA,Yes
Witchcliffe,11.4,17.2,1.2,NA,NA,NW,17,60,1017.9,NA,15,Yes,Yes
Witchcliffe,12.4,17.3,3.6,NA,NA,WSW,24,56,1016,NA,15,Yes,No
Witchcliffe,11.4,17.2,0,NA,NA,WNW,19,61,1019,NA,15.6,No,No
Witchcliffe,14.2,18.9,0,NA,NA,NW,26,67,1010.4,NA,17.4,No,Yes
Witchcliffe,11.1,14.6,7.6,NA,NA,SSW,13,68,1007,NA,13.6,Yes,Yes
Witchcliffe,12.9,19.3,0.6,NA,NA,WNW,19,62,1016.3,NA,17.3,No,Yes
Witchcliffe,9.9,18.9,1.2,NA,NA,WSW,17,64,1013,NA,16.5,Yes,Yes
Witchcliffe,6.8,19.7,3.6,NA,NA,NW,24,66,1010.6,NA,18.8,Yes,Yes
Witchcliffe,15.2,21.2,1.2,NA,NA,NW,33,61,1009.6,NA,19.7,Yes,Yes
Witchcliffe,12.5,18.3,2.8,NA,NA,WNW,13,79,1008.5,NA,15.1,Yes,Yes
Witchcliffe,11.5,18.2,2.4,NA,NA,SW,19,57,1017.9,NA,16.6,Yes,No
Witchcliffe,9.5,17.6,0,NA,NA,NNW,20,66,1021.1,NA,16,No,Yes
Witchcliffe,13.8,16.8,2.6,NA,NA,WSW,24,56,1016.2,NA,14.7,Yes,Yes
Witchcliffe,8.5,17.7,2.8,NA,NA,SW,15,47,1022.7,NA,15.4,Yes,No
Witchcliffe,3,19.4,0,NA,NA,WSW,15,48,1025.3,NA,17,No,No
Witchcliffe,4.4,20.9,0,NA,NA,W,19,59,1021.3,NA,17.8,No,No
Witchcliffe,12.8,18.7,0.4,NA,NA,NW,28,71,1016.5,NA,18,No,Yes
Witchcliffe,13.2,19.6,6.2,NA,NA,S,13,61,1019.5,NA,16.3,Yes,No
Witchcliffe,5.3,20.8,0,NA,NA,NW,24,59,1017.1,NA,20.1,No,Yes
Witchcliffe,14,19.9,1.4,NA,NA,NW,20,63,1011.3,NA,17.6,Yes,Yes
Witchcliffe,10.9,13.6,5.8,NA,NA,SE,4,93,1011.3,NA,11.7,Yes,Yes
Witchcliffe,8.1,20.2,0,NA,NA,WSW,6,72,1010.7,NA,19,No,Yes
Witchcliffe,14,21.8,1.2,NA,NA,NNW,26,88,1001.8,NA,19.3,Yes,Yes
Witchcliffe,11.3,17,29.8,NA,NA,W,20,75,1004.8,NA,14,Yes,Yes
Witchcliffe,12.9,19.4,12,NA,NA,W,15,64,1012.1,NA,18.4,Yes,Yes
Witchcliffe,12.7,20.6,3.6,NA,NA,W,19,92,1017,NA,17.1,Yes,Yes
Witchcliffe,13,21.4,5.2,NA,NA,NNW,24,61,1016,NA,20.2,Yes,Yes
Witchcliffe,15.5,18.9,4.4,NA,NA,SW,17,51,1017.3,NA,17.8,Yes,Yes
Witchcliffe,7.3,19.9,1.4,NA,NA,NW,22,55,1018.6,NA,19,Yes,No
Witchcliffe,15.3,20.4,1,NA,NA,WNW,19,67,1014.5,NA,19.3,No,Yes
Witchcliffe,14.8,20,5.6,NA,NA,NW,20,69,1013.1,NA,17.8,Yes,Yes
Witchcliffe,15.1,20.7,8.6,NA,NA,SW,15,69,1016.3,NA,18.7,Yes,No
Witchcliffe,11.2,20.3,0,NA,NA,NW,19,65,1017,NA,19,No,No
Witchcliffe,14.3,19.6,0.8,NA,NA,NW,11,94,1015.3,NA,18.1,No,Yes
Witchcliffe,12.8,21.3,13.4,NA,NA,NW,15,71,1016.3,NA,19.9,Yes,Yes
Witchcliffe,15.1,21,7.6,NA,NA,NNW,9,96,1013.2,NA,17.8,Yes,Yes
Witchcliffe,13.3,20.1,2.6,NA,NA,WSW,11,74,1014.4,NA,18.5,Yes,No
Witchcliffe,12.9,20.6,0.2,NA,NA,N,26,79,1007.8,NA,19,No,Yes
Witchcliffe,11.3,18.6,15.4,NA,NA,WNW,28,78,1003.8,NA,14.9,Yes,Yes
Witchcliffe,13.3,17.6,12.8,NA,NA,W,30,53,1006.1,NA,15.7,Yes,Yes
Witchcliffe,13.2,17.9,4,NA,NA,WSW,22,70,1010.1,NA,16.2,Yes,Yes
Witchcliffe,13.3,18.4,4.4,NA,NA,NW,11,66,1015.1,NA,16.1,Yes,Yes
Witchcliffe,13.5,19.6,9,NA,NA,SW,17,98,1014.9,NA,15.2,Yes,Yes
Witchcliffe,9.6,17.2,5.8,NA,NA,SSW,19,62,1021.7,NA,16.4,Yes,Yes
Witchcliffe,10.9,26.8,0,NA,NA,NNW,26,45,1008.2,NA,25.9,No,Yes
Witchcliffe,12.9,13.5,12.4,NA,NA,SSW,26,83,1008.3,NA,12.5,Yes,Yes
Witchcliffe,7,15.9,12,NA,NA,SSW,19,53,1023.8,NA,13.8,Yes,No
Witchcliffe,8.3,16.3,0.2,NA,NA,WNW,15,63,1025,NA,15.5,No,No
Witchcliffe,10.6,17.1,1,NA,NA,NW,15,73,1022.4,NA,16.9,No,Yes
Witchcliffe,13.2,19.1,1.2,NA,NA,NW,26,68,1017,NA,17.2,Yes,No
Witchcliffe,10.2,20.3,1,NA,NA,NNW,26,73,1009.8,NA,18.5,No,Yes
Witchcliffe,13,16.1,18.2,NA,NA,W,30,53,1007.9,NA,14.5,Yes,Yes
Witchcliffe,12.1,16.9,2,NA,NA,WNW,15,89,1014.4,NA,15.6,Yes,Yes
Witchcliffe,13,23,0,NA,NA,SE,28,51,1022.2,NA,21.9,No,No
Witchcliffe,11,19.4,0,NA,NA,E,11,50,1020.2,NA,19.1,No,Yes
Witchcliffe,14,18,3.6,NA,NA,NE,24,91,1015.8,NA,17.2,Yes,Yes
Witchcliffe,14.3,21.7,13.8,NA,NA,W,15,76,1013.3,NA,20.6,Yes,No
Witchcliffe,12.7,20.1,0.2,NA,NA,ENE,9,84,1013.7,NA,17.1,No,Yes
Witchcliffe,15,21,34,NA,NA,WSW,13,97,1009.5,NA,19,Yes,Yes
Witchcliffe,16.7,20.4,6.6,NA,NA,SSW,22,84,1011.7,NA,18.3,Yes,Yes
Witchcliffe,15.6,19.7,6.6,NA,NA,S,20,86,1014.6,NA,17.3,Yes,Yes
Witchcliffe,14.7,20.4,3.4,NA,NA,SSW,19,71,1014.3,NA,18.4,Yes,Yes
Witchcliffe,9.4,20.7,0,NA,NA,N,20,63,1023.8,NA,20.3,No,No
Witchcliffe,14.1,21,0,NA,NA,N,24,58,1017.8,NA,19.8,No,Yes
Witchcliffe,13.8,18.1,36.8,NA,NA,N,22,86,1005.5,NA,18,Yes,Yes
Witchcliffe,11.6,18.2,53,NA,NA,SSW,20,67,1001.3,NA,17.4,Yes,Yes
Witchcliffe,13.1,17.2,6.8,NA,NA,S,15,74,1017.8,NA,14.9,Yes,Yes
Witchcliffe,10.3,15.9,0,NA,NA,N,13,100,1019.9,NA,14.7,No,Yes
Witchcliffe,7.2,18.7,11.6,NA,NA,NNW,11,68,1021.1,NA,17.6,Yes,Yes
Witchcliffe,9.5,17.8,32.8,NA,NA,WNW,15,100,1010.4,NA,15.9,Yes,Yes
Witchcliffe,10,16.9,25,NA,NA,W,22,69,1003.9,NA,13.9,Yes,Yes
Witchcliffe,6.2,14.9,6.8,NA,NA,WSW,15,61,1015.7,NA,14.4,Yes,Yes
Witchcliffe,8.9,17.1,4.2,NA,NA,NW,19,64,1013.2,NA,15.5,Yes,Yes
Witchcliffe,5.4,17.2,0,NA,NA,E,7,61,1018.4,NA,16.1,No,No
Witchcliffe,6.8,18.5,0.2,NA,NA,W,7,64,1012.5,NA,16.2,No,Yes
Witchcliffe,9.6,12.2,8,NA,NA,SSW,11,84,1012.9,NA,9.1,Yes,Yes
Witchcliffe,4.5,15.3,6.8,NA,NA,WSW,11,73,1020.2,NA,11.8,Yes,Yes
Witchcliffe,8.8,16.5,9.4,NA,NA,WSW,24,70,1016.6,NA,15.2,Yes,Yes
Witchcliffe,11.6,16.1,4.6,NA,NA,S,13,61,1029,NA,14.7,Yes,No
Witchcliffe,8.2,16.8,0,NA,NA,W,11,76,1028.4,NA,15.4,No,Yes
Witchcliffe,11.3,16.8,1.2,NA,NA,WNW,11,62,1024.7,NA,16.1,Yes,No
Witchcliffe,11.3,15.8,0,NA,NA,NNE,4,79,1022.7,NA,15.1,No,No
Witchcliffe,3.6,21.2,0.2,NA,NA,SSE,11,64,1020.3,NA,20.8,No,No
Witchcliffe,7.3,22.7,0,NA,NA,N,17,63,1019,NA,21.5,No,Yes
Witchcliffe,13,17.2,5.8,NA,NA,W,15,99,1013.2,NA,16.5,Yes,Yes
Witchcliffe,13,18.3,18.6,NA,NA,W,22,73,1013,NA,15.7,Yes,Yes
Witchcliffe,12.9,17.5,2,NA,NA,W,20,83,1007.1,NA,13.1,Yes,Yes
Witchcliffe,10.4,15.3,16.6,NA,NA,SW,15,67,1012.9,NA,13.9,Yes,Yes
Witchcliffe,9.4,14.7,10.2,NA,NA,SSW,17,63,1008.8,NA,13.5,Yes,Yes
Witchcliffe,4.8,16.3,18.6,NA,NA,SSE,26,79,1021.7,NA,13.1,Yes,Yes
Witchcliffe,5,24.1,NA,NA,NA,N,31,36,1012.5,NA,23.7,NA,Yes
Witchcliffe,12.2,17.6,9.8,NA,NA,WNW,33,78,1012,NA,13.4,Yes,Yes
Witchcliffe,11.9,18.3,8.2,NA,NA,NW,30,69,1011.4,NA,17.9,Yes,Yes
Witchcliffe,9.7,14.9,26.4,NA,NA,SW,22,60,1013.9,NA,13.2,Yes,Yes
Witchcliffe,8.2,16.2,7.4,NA,NA,SSW,19,63,1024.7,NA,14.1,Yes,Yes
Witchcliffe,8.7,14.7,NA,NA,NA,S,17,64,1028.1,NA,13.3,NA,No
Witchcliffe,6.3,19.9,0.2,NA,NA,NW,26,72,1005.4,NA,18.2,No,Yes
Witchcliffe,11.2,14.6,56.6,NA,NA,WSW,28,57,998.1,NA,12.9,Yes,Yes
Witchcliffe,9.4,17.5,8,NA,NA,WSW,20,75,1015.6,NA,16.4,Yes,Yes
Witchcliffe,11.8,18.4,19.2,NA,NA,N,37,90,1007.5,NA,16.5,Yes,Yes
Witchcliffe,12,16.5,44,NA,NA,WSW,17,51,1006.9,NA,15.8,Yes,Yes
Witchcliffe,10.3,16.9,2.2,NA,NA,WNW,17,67,1009.3,NA,15.3,Yes,Yes
Witchcliffe,12.2,17.5,14.2,NA,NA,WSW,9,51,1019.3,NA,16.8,Yes,No
Witchcliffe,5.2,18.4,0,NA,NA,NNW,19,53,1016.5,NA,17.4,No,Yes
Witchcliffe,12.9,17.7,16.2,NA,NA,SW,19,58,1013.7,NA,16.3,Yes,Yes
Witchcliffe,8.8,15.3,1.4,NA,NA,SE,13,71,1018.5,NA,14.2,Yes,No
Witchcliffe,3.9,17.7,0.2,NA,NA,NNE,6,59,1018.1,NA,17,No,No
Witchcliffe,6.9,18.4,0,NA,NA,WSW,9,64,1020,NA,17.7,No,No
Witchcliffe,3.9,19.2,0.2,NA,NA,ENE,6,51,1021.8,NA,18.7,No,No
Witchcliffe,7.5,20.3,NA,NA,NA,N,20,79,1008,NA,19.6,NA,Yes
Witchcliffe,11.6,15.6,14.6,NA,NA,SSE,11,66,1016.3,NA,13.7,Yes,No
Witchcliffe,6.2,15.8,0,NA,NA,N,19,60,1013.7,NA,14.4,No,No
Witchcliffe,10.8,18.7,0.2,NA,NA,NW,22,59,1003.7,NA,16.7,No,Yes
Witchcliffe,9.5,11.5,31,NA,NA,SSW,15,86,1014.6,NA,9.6,Yes,Yes
Witchcliffe,8.2,14.8,13.6,NA,NA,S,15,54,1025,NA,13.5,Yes,No
Witchcliffe,8.9,16.5,0.8,NA,NA,NW,15,93,1023.4,NA,14.1,No,Yes
Witchcliffe,9.6,16.3,31.4,NA,NA,SE,13,71,1026,NA,16,Yes,No
Witchcliffe,5.5,17.2,0,NA,NA,N,24,71,1020.3,NA,15.9,No,No
Witchcliffe,13.2,16.9,0,NA,NA,NNE,6,100,1012.9,NA,13.4,No,Yes
Witchcliffe,7.6,16.1,33.8,NA,NA,SSE,24,86,1017.2,NA,15.1,Yes,Yes
Witchcliffe,11.3,17.3,9.8,NA,NA,SE,24,77,1023.4,NA,16.1,Yes,Yes
Witchcliffe,12.3,18.1,7.2,NA,NA,SSW,13,84,1021,NA,17.2,Yes,Yes
Witchcliffe,11.5,16.1,1.8,NA,NA,SSE,19,73,1021.4,NA,14.1,Yes,No
Witchcliffe,7,16,0.2,NA,NA,ENE,7,66,1022.4,NA,13.4,No,No
Witchcliffe,6.8,17.3,0.2,NA,NA,N,28,76,1015,NA,15.9,No,No
Witchcliffe,10.8,18.6,0.2,NA,NA,W,19,75,1006.2,NA,18.1,No,Yes
Witchcliffe,13,15.5,16.8,NA,NA,S,11,81,1008.1,NA,14.1,Yes,Yes
Witchcliffe,6.1,16.2,4.2,NA,NA,WSW,15,63,1015.2,NA,14.8,Yes,Yes
Witchcliffe,9.1,16.6,2.8,NA,NA,WSW,20,62,1015,NA,16.1,Yes,Yes
Witchcliffe,10.7,15,4,NA,NA,SE,6,63,1020.6,NA,13.4,Yes,No
Witchcliffe,9.9,16.5,1,NA,NA,WNW,11,68,1015.7,NA,15,No,Yes
Witchcliffe,10.3,16,10.2,NA,NA,SSE,15,61,1020.9,NA,14.8,Yes,No
Witchcliffe,6.9,15.5,0.4,NA,NA,NW,15,59,1021.4,NA,14.8,No,Yes
Witchcliffe,11.3,16.7,2,NA,NA,N,17,90,1013.4,NA,14.3,Yes,Yes
Witchcliffe,11.4,18.7,20,NA,NA,W,19,79,1008.9,NA,16.4,Yes,Yes
Witchcliffe,9.7,16.7,7.6,NA,NA,SW,19,64,1019,NA,14.9,Yes,No
Witchcliffe,8.3,16.7,0.2,NA,NA,NW,11,74,1024.1,NA,14.5,No,No
Witchcliffe,8.5,17.2,0.6,NA,NA,NNW,7,75,1025.1,NA,15.4,No,No
Witchcliffe,7.5,17.6,0.2,NA,NA,WNW,9,61,1022.8,NA,15.6,No,Yes
Witchcliffe,6.7,13.9,9.8,NA,NA,SE,19,83,1026.9,NA,10.6,Yes,Yes
Witchcliffe,3.6,18.3,0,NA,NA,N,35,75,1010.4,NA,17.1,No,Yes
Witchcliffe,14.5,18,11,NA,NA,NW,20,100,1011.9,NA,15.5,Yes,Yes
Witchcliffe,15.4,18,42.6,NA,NA,NW,20,97,1003.5,NA,17.3,Yes,Yes
Witchcliffe,12.7,16.9,36.4,NA,NA,W,7,89,1008.5,NA,10.4,Yes,Yes
Witchcliffe,6,15.2,22.4,NA,NA,SSW,15,64,1021.3,NA,14,Yes,No
Witchcliffe,7.2,15.7,0.8,NA,NA,NW,4,66,1019.5,NA,14.9,No,Yes
Witchcliffe,10,16.7,3.2,NA,NA,NW,24,73,1010.2,NA,14,Yes,Yes
Witchcliffe,7.6,13.7,36.8,NA,NA,W,31,80,1009.7,NA,9.4,Yes,Yes
Witchcliffe,6.8,13.9,6.8,NA,NA,SSE,9,65,1023.4,NA,11.7,Yes,Yes
Witchcliffe,4.7,13.6,3.4,NA,NA,S,24,72,1023.6,NA,10.9,Yes,No
Witchcliffe,5.5,14.2,0.4,NA,NA,SW,15,84,1026.6,NA,11.7,No,Yes
Witchcliffe,7.3,16.5,1.2,NA,NA,SW,13,66,1026.6,NA,15.5,Yes,No
Witchcliffe,10.2,16.5,0.4,NA,NA,WSW,13,72,1027.2,NA,16.3,No,No
Witchcliffe,10.3,16.5,0.4,NA,NA,NNW,13,69,1023.5,NA,15.4,No,No
Witchcliffe,10.7,17.2,0,NA,NA,S,9,90,1019.9,NA,15.6,No,Yes
Witchcliffe,6.5,19.4,1.8,NA,NA,WNW,33,69,1005.9,NA,18.3,Yes,Yes
Witchcliffe,13.5,17.5,8.2,NA,NA,WNW,22,70,1011.3,NA,14.7,Yes,Yes
Witchcliffe,9.1,13,11.4,NA,NA,S,20,58,1022.8,NA,11.9,Yes,Yes
Witchcliffe,5.1,17.8,0,NA,NA,NNW,22,72,1011.8,NA,17.4,No,Yes
Witchcliffe,12.1,16.7,35.2,NA,NA,SSE,19,66,1016.8,NA,15.8,Yes,No
Witchcliffe,3.7,17,0.2,NA,NA,SE,7,58,1017.8,NA,15.9,No,No
Witchcliffe,6.2,15.1,0.2,NA,NA,N,15,82,1006.4,NA,14.4,No,Yes
Witchcliffe,8.6,15.3,30.2,NA,NA,NW,37,72,1007.1,NA,12.9,Yes,Yes
Witchcliffe,7.8,12.7,12,NA,NA,WSW,30,56,1013.3,NA,10.5,Yes,Yes
Witchcliffe,7.2,14.7,3.4,NA,NA,WSW,20,59,1019.3,NA,13.7,Yes,No
Witchcliffe,9,17.2,0.4,NA,NA,NNW,20,74,1020.5,NA,14.1,No,Yes
Witchcliffe,11.7,16.3,3.2,NA,NA,W,13,95,1016.3,NA,12,Yes,Yes
Witchcliffe,4.4,16.3,12,NA,NA,NW,9,91,1024.6,NA,12.7,Yes,Yes
Witchcliffe,9.2,16.1,1.4,NA,NA,W,13,58,1024.1,NA,15.4,Yes,No
Witchcliffe,11.1,18,0,NA,NA,WNW,20,60,1013.3,NA,17.5,No,Yes
Witchcliffe,11.9,15.9,6.4,NA,NA,SW,17,59,1012.8,NA,15.2,Yes,Yes
Witchcliffe,4.3,17,1.2,NA,NA,NW,20,54,1013.4,NA,15.6,Yes,Yes
Witchcliffe,10.7,14.9,14.8,NA,NA,W,26,64,999.3,NA,13.7,Yes,Yes
Witchcliffe,7.2,13.1,16.2,NA,NA,SW,19,64,1021.5,NA,11.2,Yes,No
Witchcliffe,8.2,15.1,0.4,NA,NA,W,24,77,1020.3,NA,12.3,No,Yes
Witchcliffe,10.4,15.7,12,NA,NA,SSW,19,57,1019.3,NA,14.7,Yes,No
Witchcliffe,7.3,17,1,NA,NA,SW,24,76,1013.9,NA,11.6,No,Yes
Witchcliffe,11.1,18,0,NA,NA,NNW,28,74,1015.5,NA,15.1,No,Yes
Witchcliffe,11.1,15.8,13.6,NA,NA,WSW,19,54,1010.1,NA,14.9,Yes,Yes
Witchcliffe,7.8,12.4,7.4,NA,NA,SSW,19,76,1015.9,NA,9.5,Yes,Yes
Witchcliffe,3.9,15.4,5.6,NA,NA,NW,20,61,1012.9,NA,13.9,Yes,Yes
Witchcliffe,6.8,15.4,9.4,NA,NA,WSW,17,54,1019.1,NA,14.2,Yes,No
Witchcliffe,7.4,17.4,0.2,NA,NA,WNW,22,73,1016.1,NA,15.2,No,Yes
Witchcliffe,11.2,15,4.8,NA,NA,SW,24,72,1010.3,NA,12.1,Yes,Yes
Witchcliffe,6.7,13.6,13.8,NA,NA,SSE,22,52,1023.8,NA,12.6,Yes,No
Witchcliffe,1.7,15.8,0,NA,NA,NNE,24,67,1015.6,NA,13.1,No,Yes
Witchcliffe,9.1,16.3,4,NA,NA,W,30,69,1003.7,NA,15.3,Yes,Yes
Witchcliffe,7.8,16.1,NA,NA,NA,W,24,55,1016.4,NA,15.1,NA,Yes
Witchcliffe,11.4,16.7,1.6,NA,NA,W,20,72,1017.3,NA,15.2,Yes,Yes
Witchcliffe,12.4,17.5,1.4,NA,NA,NW,26,70,1014.5,NA,16.5,Yes,Yes
Witchcliffe,13.2,19.2,1.4,NA,NA,NNW,33,71,1007.3,NA,17.3,Yes,Yes
Witchcliffe,13.3,17.2,7.4,NA,NA,WSW,11,59,1009.4,NA,16.6,Yes,No
Witchcliffe,7.5,21.2,0.2,NA,NA,N,35,87,1007.2,NA,18.3,No,Yes
Witchcliffe,13.2,17.5,29.2,NA,NA,W,28,62,1005.8,NA,16.7,Yes,Yes
PearceRAAF,7.4,17.6,0,NA,5.5,N,20,93,1012.7,8,15.1,No,Yes
PearceRAAF,10.5,14.9,NA,NA,5.8,S,22,56,1017.3,7,14,NA,Yes
PearceRAAF,6.7,15.9,14,NA,4.3,ESE,11,50,1015.7,4,15.9,Yes,No
PearceRAAF,9.8,14.6,0.2,NA,0,NNE,24,84,1006.2,8,12.5,No,Yes
PearceRAAF,9.2,15.9,4.8,NA,1.4,NW,20,82,1.00E+03,6,14.8,Yes,Yes
PearceRAAF,12.1,19.3,25.4,NA,7.7,W,26,65,1008.3,6,18.4,Yes,No
PearceRAAF,12.2,19.1,NA,NA,7.3,WNW,39,82,1003.1,8,16,NA,Yes
PearceRAAF,13.8,16.6,32.8,NA,3.8,WNW,52,83,997.8,8,11.4,Yes,Yes
PearceRAAF,8.7,15.7,7.6,NA,3.4,SW,28,65,1012.4,6,15,Yes,Yes
PearceRAAF,8.3,17.7,6,NA,7.4,S,15,64,1022,4,17.5,Yes,No
PearceRAAF,2.6,17.1,0.1,NA,9.2,ESE,13,53,1026.6,2,16.7,No,No
PearceRAAF,3.8,16.8,0,NA,6.3,ENE,15,58,1023.4,1,16.2,No,No
PearceRAAF,8.3,18.7,0,NA,3.4,W,6,50,1019.2,3,18.1,No,No
PearceRAAF,8.8,20.1,0,NA,8.9,ENE,15,47,1016.7,1,19.7,No,Yes
PearceRAAF,12.7,18.5,3.6,NA,2.7,WSW,22,75,1009.4,8,18.4,Yes,Yes
PearceRAAF,7.3,16.2,3.4,NA,2,NNW,9,64,1016.9,8,16.1,Yes,Yes
PearceRAAF,10.7,18.2,1.2,NA,3,N,20,47,1012.3,6,16.3,Yes,Yes
PearceRAAF,11.9,19.4,7.6,NA,5,WNW,30,52,1005.8,4,18.4,Yes,Yes
PearceRAAF,4.9,15.8,NA,NA,8.9,ENE,7,45,NA,1,15.6,NA,Yes
PearceRAAF,1.2,16.8,3.4,NA,8.5,SSW,17,52,1026.6,2,16.4,Yes,No
PearceRAAF,0.4,16.8,0,NA,9.4,ENE,19,51,1024.4,0,16.3,No,No
PearceRAAF,5.6,20.9,0,NA,9.1,NNE,28,35,1015,2,20.2,No,Yes
PearceRAAF,11.2,15.9,7.2,NA,4.5,NW,28,72,1011.6,8,15,Yes,Yes
PearceRAAF,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,Yes
PearceRAAF,NA,14.1,47.3,NA,4.9,WNW,43,60,1002.9,5,13.9,Yes,Yes
PearceRAAF,8.9,15.9,18.6,NA,5.6,SSW,17,75,1015.1,5,14.7,Yes,Yes
